source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source,num_offs_x_num_cards_total,num_offs_x_total_highlighted_words,num_cards_total_x_num_cards_with_highlight,num_positions_x_num_cards_total,num_adv_inh_solv_x_num_cards_total,dataset_split
Texas-FeLo-Neg-2--Gonzaga-Round-6.docx,Texas FL,Gonzaga,6,neg,Emory LY - ONLINE,L,"Lobo Green, Justin Feinstein Lindsay Jade",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-8.docx,UC Berkeley GS,Gonzaga,8,aff,Michigan CS,W,"Saudek Rebrovick, Tripp Situ Aaron",3,3,0,3,3,300,high,,Gonzaga,0,0,9,9,9,train
CSULongBeach-OrMe-Neg-01---Operation_-Find-The-Coon-(Northwestern)-Round-3.docx,CSU Long Beach OM,Northwestern,3,neg,Michigan CC,W,"Chamarthy Williams, DJ Ortega Curtis",1,0,1,1,1,453,high,,Northwestern,1,453,1,1,0,train
WesternKentucky-CaFo-Aff-1---NUSO-Round-8.docx,Western Kentucky CF,Northwestern,8,aff,Emory JR,L,"Ravikumar Edwards, Maverick Carter Sage",4,4,0,26,26,3431,high,,Northwestern,0,0,676,104,104,train
Harvard-DeSr-Neg-1.-Northwestern-Round-1.docx,Harvard DS,Northwestern,1,neg,Missouri State HN,W,"Neal Shaikh, Zahir Deshpande Niranjan",1,0,1,10,10,1233,high,,Northwestern,10,1233,100,10,0,train
Georgetown-AgCo-Neg-04---Gonzaga-Round-7.docx,Georgetown AC,Gonzaga,7,neg,Michigan BP,W,"Park Green, Justin Cowan Connelly",13,0,13,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UCBerkeley-MeRe-Neg-1---Northwestern-Round-7.docx,UC Berkeley RM,Northwestern,7,neg,Georgetown LN,W,"Nanji Kall, Aaron Menotti Emilio",10,0,10,21,21,4105,high,,Northwestern,210,41050,441,210,0,train
WakeForest-AdBr-Neg-01---The-coon-(Northwestern)-Round-4.docx,Wake Forest BA,Northwestern,4,neg,Baylor BK,W,"Keeler Turner - ONLINE, Trevor Brown Jordan",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
DartmouthCollege-CaGo-Neg-1---NUSO-Round-5.docx,Dartmouth CG,Northwestern,5,neg,Arizona State SS - ONLINE,W,"Saxena Jordan - ONLINE, Tommy Cai Nora",6,0,6,0,0,0,medium,,Northwestern,0,0,0,0,0,train
UTD-PeRa-Neg-01---Northwestern-Round-7.docx,UTD PR,Northwestern,7,neg,Dartmouth CG,L,"Goldberg Fleming, Nick Penumetcha Rahul",5,0,5,7,7,1716,high,,Northwestern,35,8580,49,35,0,train
DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-2.docx,Dartmouth CG,Gonzaga,2,aff,Northwestern NP,L,"Patterson Vernon, Kc Cai Nora",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Kansas-BrWa-Neg-3---Gonzaga-Round-8.docx,Kansas BW,Gonzaga,8,neg,CSU Long Beach SS - HYBRID,W,"Saenz Stannard, Matt Brown Connor",4,0,4,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Harvard-AoBo-Neg-2.-Gonzaga-Round-3.docx,Harvard AB,Gonzaga,3,neg,UC Berkeley RM,L,"Reichel Kuffour, Julian Aoki Seiji",1,0,1,4,4,2032,high,,Gonzaga,4,2032,16,4,0,train
Gonzaga-WeRo-Aff-Gonzaga!-Round-1.docx,Gonzaga WR,Gonzaga,1,aff,Iowa SK - ONLINE,L,"Kleiman Reza Husain - ONLINE, Irshad Wellman Kaelyn",3,3,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-RuYo-Neg-3.-Gonzaga-Round-7.docx,Emory RY,Gonzaga,7,neg,Harvard AB,W,"Bodet Osei - ONLINE, Kwudjwa Rupp Serena",5,0,5,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-KiSh-Aff-01---Northwestern-Round-4.docx,Emory KS,Northwestern,4,aff,Kentucky GS,W,"Slish Byrne, AJ Shirts Jared",5,5,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-LoYa-Aff-03---Gonzaga-Round-6.docx,Emory LY,Gonzaga,6,aff,Texas FL,W,"Low Green, Justin Yang Coralynn",1,1,0,2,2,550,high,,Gonzaga,0,0,4,2,2,train
Kansas-BrWa-Aff-1---Northwestern-Round-2.docx,Kansas BW,Northwestern,2,aff,Dartmouth GM,W,"Morley Morbeck, Gabriel Brown Connor",8,8,0,1,1,1139,high,,Northwestern,0,0,1,8,8,train
Emory-GrCh-Aff-1---Owen-L.-Coon-Memorial-Debates-Round-7.docx,Emory CG,Northwestern,7,aff,North Texas VH - ONLINE,L,"Hasper Moore - ONLINE, Jack Chen Jason",5,5,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Texas-FeLo-Aff-2--Gonzaga-Round-4.docx,Texas FL,Gonzaga,4,aff,Kansas HP - ONLINE,L,"Persinger Vazquez Torres, Jenny Feinstein Lindsay Jade",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WesternKentucky-CaFo-Neg-1---NUSO-Round-6.docx,Western Kentucky CF,Northwestern,6,neg,Harvard AB,L,"Bodet Glancy, Nathan Carter Sage",10,0,10,5,5,1625,high,,Northwestern,50,16250,25,50,0,train
Michigan-ChCh-Neg-1---Northwestern-Round-7.docx,Michigan CC,Northwestern,7,neg,Baylor DL,L,"Lassen Davis, Nathan Chamarthy Gautam",6,0,6,16,16,2798,high,,Northwestern,96,16788,256,96,0,train
Purdue-HaHa-Neg-1---Gonzaga-Round-8.docx,Purdue HH,Gonzaga,8,neg,Northwestern HP,W,"Peltier Tillman - ONLINE, Elysia Hawksworth Riley",4,0,4,8,8,1607,high,,Gonzaga,32,6428,64,32,0,train
Harvard-AoBo-Aff-2.-Gonzaga-Round-2.docx,Harvard AB,Gonzaga,2,aff,UTD PR,W,"Ravi Revare, Graham Aoki Seiji",3,3,0,28,28,1985,high,,Gonzaga,0,0,784,84,84,train
DartmouthCollege-CaGo-Aff-4---Gonzaga-Round-4.docx,Dartmouth CG,Gonzaga,4,aff,Northwestern AH,W,"Hines Stupek, Johnnie Cai Nora",2,2,0,3,3,1283,high,,Gonzaga,0,0,9,6,6,train
Baylor-KeBe-Aff-Northwestern-Round-2.docx,Baylor BK,Northwestern,2,aff,Western Kentucky KN,W,"Ney Butler, Azja Benton Spencer",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Michigan AO,Northwestern,2,aff,Missouri State NS,W,"Siever McCaffrey, Kevin Ou Robert",1,1,0,41,41,3602,high,,Northwestern,0,0,1681,41,41,train
UCBerkeley-MeRe-Aff-1---Northwestern-Round-2.docx,UC Berkeley RM,Northwestern,2,aff,Emory OP,W,"Park Di, Jordan Menotti Emilio",2,2,0,1,1,1643,high,,Northwestern,0,0,1,2,2,train
DartmouthCollege-GuMo-Neg-1---NUSO-Round-4.docx,Dartmouth GM,Northwestern,4,neg,Baylor PM,W,"Merriwether Mitchell, Henry Guo Saturn",2,0,2,3,3,1047,high,,Northwestern,6,2094,9,6,0,train
MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-7.docx,Macalester DC,Northwestern,7,neg,Missouri State NS,L,"Siever Malsin, Mikaela Durbin Annabelle",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
MichiganState-FoMa-Neg-04---Gonzaga-Round-1.docx,Michigan State FM,Gonzaga,1,neg,Texas GS - ONLINE,W,"Gade Roetlin - ONLINE, Spencer Foster Isabella",3,0,3,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Michigan-MoAl-Neg-1---Northwestern-Round-4.docx,Michigan AM,Northwestern,4,neg,George Mason DG - ONLINE,L,"Gorman McManus - ONLINE, Grace Moon Ava",1,0,1,2,2,1349,high,,Northwestern,2,1349,4,2,0,train
Michigan-HwMc-Aff-1---Northwestern-Round-2.docx,Michigan HM,Northwestern,2,aff,Georgetown VP,L,"Perez-Rubio Hecht, Margaret Hwang Calvin",6,6,0,39,39,3078,high,,Northwestern,0,0,1521,234,234,train
Trinity-CrKh-Aff-01-----Gonzaga-Round-7.docx,Trinity CK,Gonzaga,7,aff,Georgetown TP,L,"Perez-Rubio Schatz - ONLINE, Joe Crowley Leo",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
DartmouthCollege-JoBe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,Dartmouth BJ,Northwestern,3,neg,Georgetown KL,W,"Li Trotman, Iyana Ben-Abdallah Sheima",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-6.docx,Emory KW,Gonzaga,6,aff,Georgetown LN,L,"Nanji Meyers-Levy - ONLINE, Dustin Wang Tinghan",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Northwestern-ArTa-Aff-3.-Gonzaga-Round-5.docx,Northwestern AT,Gonzaga,5,aff,Kentucky RW,W,"Washington Revare, Graham Arney Buck",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Georgia-KaCh-Aff-1---Northwestern-Round-1.docx,Georgia CK,Northwestern,1,aff,Oklahoma BW - ONLINE,W,"Sims - ONLINE, Niko Kaidar-Heafetz Eshkar",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Macalester DC,Northwestern,2,aff,Wyoming CH,W,"Hawley Wiessner, Max Durbin Annabelle",2,2,0,11,11,2283,high,,Northwestern,0,0,121,22,22,train
UCBerkeley-MeRe-Aff-3---Gonzaga-Round-3.docx,UC Berkeley RM,Gonzaga,3,aff,Harvard AB,W,"Bodet Kuffour, Julian Menotti Emilio",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UCBerkeley-MeRe-Neg-1---Northwestern-Round-4.docx,UC Berkeley RM,Northwestern,4,neg,Michigan State FM,W,"Martin White, Adam Menotti Emilio",9,0,9,21,21,4487,high,,Northwestern,189,40383,441,189,0,train
KansasState-DaRa-Neg-1---Northwestern-Round-6.docx,Kansas State DR,Northwestern,6,neg,Dartmouth BJ,W,"Jones Harper, Tessa Day Taryn",2,0,2,0,0,0,medium,,Northwestern,0,0,0,0,0,train
ArizonaState-SaSm-Aff-1---Owen-L.-Coon-Round-8.docx,Arizona State SS,Northwestern,8,aff,Harvard KF,W,"Facey Poole - ONLINE, Ronald Smith Aden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-PeSt-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,Emory PS,Northwestern,3,aff,Harvard KF,W,"Facey Fifelski, Kurt Pelli Madeleine",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-JiRa-Neg-NUSO-Round-2.docx,Emory JR,Northwestern,2,neg,Western Kentucky IP,W,"Puranik Price, Sam Ravikumar Adhitya",9,0,9,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-JiRa-Aff-NUSO-Round-5.docx,Emory JR,Northwestern,5,aff,Georgia CP,W,"Pack Wilkus, Jacob Ravikumar Adhitya",5,5,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
UTD-PeRa-Aff-04---Gonzaga-Round-8.docx,UTD PR,Gonzaga,8,aff,Kentucky GS,W,"Slish Turner - ONLINE, John Penumetcha Rahul",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,Wichita State MG,Northwestern,5,neg,Georgetown LN,W,"Nanji Davidson - ONLINE, Ari Molina Chavez Miguel",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Kansas-LaSc-Neg-Gonzaga-Round-1.docx,Kansas SL,Gonzaga,1,neg,UTD DD,W,"D'Antuono Namakula, Subbi Schultz Luna",1,0,1,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Trinity-KiPa-Neg-1---NUSO-Round-5.docx,Trinity PK,Northwestern,5,neg,Georgetown VP,W,"Perez-Rubio Larsen, Beau Patterson Ruth",3,0,3,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-GrCh-Neg-3---Gonzaga-Round-3.docx,Emory CG,Gonzaga,3,neg,Northwestern AH,L,"Hines Martin - ONLINE, Nate Chen Jason",11,0,11,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-8.docx,Western Kentucky IP,Northwestern,8,aff,Wake Forest DE,L,"Elliott Freehan, Tim Ingram Kole",4,4,0,18,18,1940,high,,Northwestern,0,0,324,72,72,train
Emory-RuYo-Neg-1.-Northwestern-Round-7.docx,Emory RY,Northwestern,7,neg,Kansas LS,L,"Larson Joseph, Kyle Rupp Serena",3,0,3,1,1,98,high,,Northwestern,3,294,1,3,0,train
Northwestern-RuLi-Neg-01---Northwestern-Round-2.docx,Northwestern LR,Northwestern,2,neg,Harvard DS,W,"Sridharan Hirn, Kevin Rubin Veronica",11,0,11,1,1,732,high,,Northwestern,11,8052,1,11,0,train
Emory-GaSo-Neg-1.-Northwestern-Round-8.docx,Emory GS,Northwestern,8,neg,Michigan BP,W,"Park Weintraub, Josh Gallagher Daniel",11,0,11,7,7,1472,high,,Northwestern,77,16192,49,77,0,train
Michigan-ChSa-Aff-1---Northwestern-Round-3.docx,Michigan CS,Northwestern,3,aff,Michigan State GS,L,"Shehzad Monteith, Squid Saudek Ben",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,Southern California HV,Gonzaga,2,aff,Wyoming CH,L,"Hawley Moore - ONLINE, Jack Vega Janet",2,2,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WakeForest-HaNa-Aff-Gonzaga-University-Jesuit-Debates-Round-5.docx,Wake Forest HN,Gonzaga,5,aff,Kansas BM,W,"McConnell Namakula, Subbi Hale Destiny",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Indiana-FiTr-Neg-1.-Northwestern-Round-2.docx,Indiana TF,Northwestern,2,neg,Emory CF,L,"Charabuddi Shankar, Arvind Fish Zander",1,0,1,5,5,1427,high,,Northwestern,5,1427,25,5,0,train
CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-3.docx,CSU Long Beach OM,Gonzaga,3,neg,Iowa SK - ONLINE,W,"Kleiman Wiessner - ONLINE, Max Ortega Curtis",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
MissouriState-NeSi-Neg-01-Northwestern-Round-6.docx,Missouri State NS,Northwestern,6,neg,Kansas State DS,L,"Draeger Wilkus, Jacob Neal Nico",10,0,10,3,3,727,high,,Northwestern,30,7270,9,30,0,train
Michigan-ShSh-Aff-Gonzaga-Round-3.docx,Michigan SS,Gonzaga,3,aff,Georgetown AC,L,"Cowan Spiers, Jared Shih Conner",10,10,0,56,56,5004,high,,Gonzaga,0,0,3136,560,560,train
Emory-JiRa-Aff-NUSO-Round-1.docx,Emory JR,Northwestern,1,aff,Kentucky GS,L,"Slish Kelley, Brandon Ravikumar Adhitya",6,6,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Georgetown-AgCo-Aff-01---Northwestern-Round-6.docx,Georgetown AC,Northwestern,6,aff,Liberty CL,W,"Layton Nagel, Jeff Cowan Connelly",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-GaSo-Neg-4.-Gonzaga-Round-5.docx,Emory GS,Gonzaga,5,neg,Michigan State GS - ONLINE,W,"Shehzad Meyers-Levy - ONLINE, Dustin Gallagher Daniel",3,0,3,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Northwestern-HePe-Aff-02---Gonzaga-University-Jesuit-Debates-Round-8.docx,Northwestern HP,Gonzaga,8,aff,Purdue HH - ONLINE,L,"Hansen Tillman - ONLINE, Elysia Peltier Nathan",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-RuYo-Aff-3.-Gonzaga-Round-1.docx,Emory RY,Gonzaga,1,aff,Dartmouth GH - ONLINE,W,"Hatton Meyers-Levy - ONLINE, Dustin Rupp Serena",3,3,0,1,1,971,high,,Gonzaga,0,0,1,3,3,train
Georgetown-KlLi-Neg-01---Northwestern-Round-4.docx,Georgetown KL,Northwestern,4,neg,Wake Forest SK,W,"Kampine Hirn, Kevin Klingler Megan",4,0,4,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Wyoming-WiWi-Neg-4.-Gonzaga-Round-6.docx,Wyoming WW,Gonzaga,6,neg,Northwestern LW,L,"Weisz Gustavson, Sam Willson Jean-Luc",2,0,2,1,1,111,high,,Gonzaga,2,222,1,2,0,train
MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-6.docx,Macalester DC,Northwestern,6,neg,North Texas VH - ONLINE,W,"Hasper Ella, Maeve Durbin Annabelle",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Baylor-DaLa-Neg-Gonzaga-Round-6.docx,Baylor DL,Gonzaga,6,neg,Kansas UA,L,"Ain Osei - ONLINE, Kwudjwa Darwish Omar",4,0,4,2,2,1019,high,,Gonzaga,8,4076,4,8,0,train
Kansas-BrWa-Aff-3---Gonzaga-Round-6.docx,Kansas BW,Gonzaga,6,aff,Southern California BM,W,"Martin Vazquez Torres, Jenny Brown Connor",12,12,0,1,1,605,high,,Gonzaga,0,0,1,12,12,train
Kansas-BaMc-Neg-3---Gonzaga-Round-2.docx,Kansas BM,Gonzaga,2,neg,Iowa SK - ONLINE,W,"Kleiman Rooney, David McConnell Sean",3,0,3,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UTD-HaKa-Neg-01---Northwestern-Round-4.docx,UTD HK,Northwestern,4,neg,Georgia CK,W,"Kaidar-Heafetz McVey, Alex Karthik Mahintha",1,0,1,5,5,1522,high,,Northwestern,5,1522,25,5,0,train
Texas-GaSt-Aff-02---Gonzaga-Round-3.docx,Texas GS,Gonzaga,3,aff,Emory TS - ONLINE,W,"Tai Jensen - ONLINE, William Stevenson Devon",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Harvard-AoBo-Aff-1.-Northwestern-Round-3.docx,Harvard AB,Northwestern,3,aff,Kansas BW,L,"Walawender Rao, Bryce Aoki Seiji",3,3,0,28,28,1982,high,,Northwestern,0,0,784,84,84,train
Northwestern-ArTa-Neg-3.-Gonzaga-Round-3.docx,Northwestern AT,Gonzaga,3,neg,Kansas SL,L,"Larson Zaidi, Kumail Arney Buck",3,0,3,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-4.docx,UC Berkeley BU,Gonzaga,4,aff,Michigan AM,W,"Moon Vergho, Tyler Urfalian Molly",2,2,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
MichiganState-FoMa-Aff-04---Gonzaga-Round-7.docx,Michigan State FM,Gonzaga,7,aff,Wyoming CH,W,"Hawley Meyers-Levy - ONLINE, Dustin Foster Isabella",5,5,0,2,2,1450,high,,Gonzaga,0,0,4,10,10,train
MichiganState-JaSc-Aff-1---Northwestern-Round-2.docx,Michigan State JS,Northwestern,2,aff,Emory LY,L,"Yang Byrne, AJ Jarman Zaria",4,4,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-OuAg-Neg-4-Gonzaga-University-Jesuit-Debates-Round-8.docx,Michigan AO,Gonzaga,8,neg,Northwestern AT,L,"Tahirkheli Vergho, Tyler Ou Robert",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UTD-HaKa-Aff-01---Northwestern-Round-3.docx,UTD HK,Northwestern,3,aff,Western Kentucky SS,W,"StPeter Rooney, David Karthik Mahintha",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Emory-LoYa-Neg-01---Northwestern-Round-3.docx,Emory LY,Northwestern,3,neg,Georgetown AC,W,"Aggarwal Yonter, Victoria Yang Coralynn",8,0,8,0,0,0,medium,,Northwestern,0,0,0,0,0,train
UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-1.docx,UC Berkeley GS,Gonzaga,1,aff,Texas FL,L,"Low Morbeck - ONLINE, Gabriel Situ Aaron",4,4,0,6,6,754,high,,Gonzaga,0,0,36,24,24,train
Minnesota-HaUs-Neg-3-Gonzaga-University-Jesuit-Debates-Round-7.docx,Minnesota HU,Gonzaga,7,neg,Southern California BM,L,"Martin Hall, Sherry Usenov Timur",3,0,3,13,13,1726,high,,Gonzaga,39,5178,169,39,0,train
Trinity-CrKh-Neg-01-----Gonzaga-Round-8.docx,Trinity CK,Gonzaga,8,neg,Minnesota HU,L,"Haber-Fawcett & Usenov delph, kenny Crowley",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UTD-HoHu-Aff-02---Gonzaga-Round-4.docx,UTD HH,Gonzaga,4,aff,Southern California HV - ONLINE,W,"Huerto Loew - ONLINE, Nick Humphrey Adam",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Emory-GaSo-Neg-4.-Gonzaga-Round-8.docx,Emory GS,Gonzaga,8,neg,Michigan ES,W,"Shetty O'Gorman - ONLINE, Danielle Gallagher Daniel",13,0,13,1,1,24,high,,Gonzaga,13,312,1,13,0,train
Emory-AgSt-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,Emory AS,Northwestern,8,neg,Stanford LL - ONLINE,L,"Lai Rao, Bryce Aggarwal Sachin",7,0,7,1,1,13,high,,Northwestern,7,91,1,7,0,train
UTD-PeRa-Neg-04---Gonzaga-Round-6.docx,UTD PR,Gonzaga,6,neg,Kansas HP - ONLINE,W,"Persinger Navarrete - ONLINE, Manny Penumetcha Rahul",3,0,3,6,6,1049,high,,Gonzaga,18,3147,36,18,0,train
WesternKentucky-CaFo-Neg-1---NUSO-Round-7.docx,Western Kentucky CF,Northwestern,7,neg,Trinity PK - ONLINE,W,"King Gidley - ONLINE, Ned Carter Sage",4,0,4,6,6,1681,high,,Northwestern,24,6724,36,24,0,train
Purdue-HaHa-Neg-1---Gonzaga-Round-3.docx,Purdue HH,Gonzaga,3,neg,Harvard/Amherst SL,W,"Lourenco Makuch, Flynn Hawksworth Riley",6,0,6,5,5,997,high,,Gonzaga,30,5982,25,30,0,train
CSULongBeach-OrMe-Aff-01---Operation_-Find-The-Coon-(Northwestern)-Round-4.docx,CSU Long Beach OM,Northwestern,4,aff,Michigan BP,L,"Park Griffith, David Ortega Curtis",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Kentucky-GaSl-Neg-Northwestern-Round-5.docx,Kentucky GS,Northwestern,5,neg,Wake Forest MP,W,"Peters Swidecki, Michael Gabay Ariel",3,0,3,3,3,1763,high,,Northwestern,9,5289,9,9,0,train
Georgia-KaCh-Neg-1---Northwestern-Round-3.docx,Georgia CK,Northwestern,3,neg,Kansas PH,L,"Hato Hudson, Lawson Kaidar-Heafetz Eshkar",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,Michigan AO,Northwestern,8,neg,Harvard AB,W,"Bodet Zaidi - ONLINE, Kumail Ou Robert",1,0,1,15,15,1185,high,,Northwestern,15,1185,225,15,0,train
Northwestern-ArHi-Neg-01---Gonzaga-Round-1.docx,Northwestern AH,Gonzaga,1,neg,Kentucky RW,L,"Washington Kuffour, Julian Hines Brock",2,0,2,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UCBerkeley-MeRe-Neg-3---Gonzaga-Round-7.docx,UC Berkeley RM,Gonzaga,7,neg,Kansas OW,L,"Owings Malsin - ONLINE, Mikaela Menotti Emilio",7,0,7,15,15,2624,high,,Gonzaga,105,18368,225,105,0,train
Emory-LoYa-Aff-01---Northwestern-Round-8.docx,Emory LY,Northwestern,8,aff,Northwestern LL,W,"Lundberg Martin - ONLINE, Nate Yang Coralynn",4,4,0,1,1,984,high,,Northwestern,0,0,1,4,4,train
Northwestern-RuLi-Neg-03---Gonzaga-Round-1.docx,Northwestern LR,Gonzaga,1,neg,Southern California BM,W,"Martin Green, Justin Rubin Veronica",12,0,12,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Baylor-MePh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,Baylor PM,Northwestern,3,neg,Wake Forest BA,L,"Aderibigbe Cooper, Deven Merriwether Jessie",2,0,2,3,3,993,high,,Northwestern,6,1986,9,6,0,train
Northwestern-LuLe-Neg-03---Gonzaga-Round-6.docx,Northwestern LL,Gonzaga,6,neg,Georgetown TP,W,"Perez-Rubio Kuffour, Julian Lundberg Annabeth",3,0,3,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
Iowa-WeEl-Aff-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Iowa WE,Northwestern,1,aff,Wake Forest MP,W,"Peters Kuiper, Keryk Weimar Nathan",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
WakeForest-KaSh-Aff-1---Northwestern-Round-5.docx,Wake Forest SK,Northwestern,5,aff,Baylor PM,L,"Merriwether Turner - ONLINE, Trevor Shakarov Hanna",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-ChSa-Neg-1---Northwestern-Round-6.docx,Michigan CS,Northwestern,6,neg,Southern California BR - ONLINE,W,"Rahman Bukowsky - ONLINE, Holden Saudek Ben",4,0,4,6,6,370,high,,Northwestern,24,1480,36,24,0,train
Emory-CrSt-Neg-Gonzaga-Round-6.docx,Emory CS,Gonzaga,6,neg,Kansas OW,L,"Willingham & Owings stidham - ONLINE,",6,0,6,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
UTD-HaKa-Aff-01---Northwestern-Round-5.docx,UTD HK,Northwestern,5,aff,Michigan State GS,W,"Shehzad Hudson, Lawson Karthik Mahintha",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Northwestern-ArTa-Aff-3.-Gonzaga-Round-2.docx,Northwestern AT,Gonzaga,2,aff,Kansas BW,W,"Walawender McIntosh, Valerie Arney Buck",7,7,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,train
WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,Wichita State MG,Northwestern,4,neg,Michigan State GS,L,"Shehzad Cherry - ONLINE, Kaine Molina Chavez Miguel",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Iowa-BiSa-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,Iowa BS,Northwestern,8,neg,UC Berkeley RM,L,"Reichel Lasseter, Storm Bilicki Rose",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,train
Michigan-ShSh-Aff-Gonzaga-Round-5.docx,Michigan SS,Gonzaga,5,aff,Iowa PA - ONLINE,L,"Anderson McElligott Ramsey - ONLINE, Jordan Shih Conner",9,9,0,18,18,3123,high,,Gonzaga,0,0,324,162,162,train
