file_index,selected_file_path,returncode,parse_success,join_success,summary_rows,stdout_excerpt,stderr_excerpt
649,WichitaState\GrMo\WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: WichitaState-GrMo-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
650,Wyoming\CaHa\Wyoming-CaHa-Aff-NUSO-Round-1.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Aff-NUSO-Round-1.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
651,Wyoming\CaHa\Wyoming-CaHa-Aff-NUSO-Round-4.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Aff-NUSO-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
652,Wyoming\CaHa\Wyoming-CaHa-Aff-NUSO-Round-5.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Aff-NUSO-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
653,Wyoming\CaHa\Wyoming-CaHa-Aff-NUSO-Round-8.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Aff-NUSO-Round-8.docx | Positions detected: 2 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
654,Wyoming\CaHa\Wyoming-CaHa-Neg-NUSO-Round-2.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Neg-NUSO-Round-2.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
655,Wyoming\CaHa\Wyoming-CaHa-Neg-NUSO-Round-3.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Neg-NUSO-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
656,Wyoming\CaHa\Wyoming-CaHa-Neg-NUSO-Round-6.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Neg-NUSO-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
657,Wyoming\CaHa\Wyoming-CaHa-Neg-NUSO-Round-7.docx,0,True,True,1,Parse complete. | Doc: Wyoming-CaHa-Neg-NUSO-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
658,Wyoming\WiWi\Wyoming-WiWi-Aff-1.-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Aff-1.-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
659,Wyoming\WiWi\Wyoming-WiWi-Aff-1.-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Aff-1.-Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
660,Wyoming\WiWi\Wyoming-WiWi-Aff-1.-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Aff-1.-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
661,Wyoming\WiWi\Wyoming-WiWi-Aff-1.-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Aff-1.-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
662,Wyoming\WiWi\Wyoming-WiWi-Neg-1.-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Neg-1.-Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
663,Wyoming\WiWi\Wyoming-WiWi-Neg-1.-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Neg-1.-Northwestern-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
664,Wyoming\WiWi\Wyoming-WiWi-Neg-1.-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Neg-1.-Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
665,Wyoming\WiWi\Wyoming-WiWi-Neg-1.-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Wyoming-WiWi-Neg-1.-Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
